,Institution ID,Legal Name,Popular Name,SED Code,INST Type Code,INST Type Description,INST Sub Type Code,INST Sub Type Description,County Code,County Description,Physical Address Line1,Physical Address Line2,Physical City,Physical State Code,Physical Zipcd5,Mailing Address Line1,Mailing Address Line2,Mailing City,Mailing State Code,Mailing Zipcd5,CEO Salutation,CEO FName,CEO LName,CEO Title,CEO email,CEO Phone,CEO Phone Extension,Grade Organization Code,Grade Organization Description,Grade Pre-K,Grade Half K,Grade Full K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade Ungraded Elementary,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade Ungraded Secondary
53,-800000041894,OUR LADY QUEEN OF PEACE SCHOOL,OUR LADY QUEEN OF PEACE SCHOOL,353100145389,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,22 STEELE AVE,,STATEN ISLAND,NY,10306,22 STEELE AVE,,STATEN ISLAND,NY,10306,MS.,MARGARET,ANNUNZIATA,PRINCIPAL,margaret.annunziata@archny.org,(718)351-0370,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
54,-800000041895,OUR LADY STAR OF THE SEA SCHOOL,OUR LADY STAR OF THE SEA SCHOOL,353100145394,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,5411 AMBOY RD,,STATEN ISLAND,NY,10312,5411 AMBOY RD,,STATEN ISLAND,NY,10312,MS.,JEANNINE,ROLAND,PRINCIPAL,jeannine.roland@archny.org,(718)984-5750,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
55,-800000041884,SAINT PATRICK SCHOOL,ST PATRICK SCHOOL,353100145397,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,3560 RICHMOND RD,,STATEN ISLAND,NY,10306,3560 RICHMOND RD,,STATEN ISLAND,NY,10306,MR.,VINCENT,SADOWSKI,PRINCIPAL,vincent.sadowski@archny.org,(718)979-8815,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
56,-800000041886,SAINT PETER'S HIGH SCHOOL FOR BOYS,ST PETER'S HIGH SCHOOL FOR BOYS,353100145402,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,200 CLINTON AVE,,STATEN ISLAND,NY,10301,200 CLINTON AVE,,STATEN ISLAND,NY,10301,MR.,MICHAEL,COSENTINO,PRINCIPAL,mcosentino@stpetersboyshs.org,(718)447-1676,229,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
57,-800000041890,SACRED HEART SCHOOL,SACRED HEART SCHOOL,353100145428,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,301 N BURGHER AVE,,STATEN ISLAND,NY,10310,301 N BURGHER AVE,,STATEN ISLAND,NY,10310,MS.,CELESTE,CATALANO,PRINCIPAL,celeste.catalano@archny.org,(718)442-0347,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
58,-800000041883,SAINT TERESA SCHOOL,ST TERESA SCHOOL,353100145441,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,1632 VICTORY BLVD,,STATEN ISLAND,NY,10314,1632 VICTORY BLVD,,STATEN ISLAND,NY,10314,MS.,NICOLE,FRESCA,PRINCIPAL,nicole.fresca@archny.org,(718)448-9650,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
59,-800000060024,MOTHER FRANCISKA ELEMENTARY SCHOOL,MOTHER FRANCISKA ELEMENTARY SCHOOL,353100145556,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,850 HYLAN BLVD,,STATEN ISLAND,NY,10305,850 HYLAN BLVD,,STATEN ISLAND,NY,10305,DR.,DIANE,TARANTO,DIRECTOR,dtaranto@sflschools.org,(718)876-0939,,3,Junior High,,,,,,,,,,Y,Y,,,,,,
60,-800000088504,PORT RICHMOND SCHOOL FOR VISIONARY LEARNING,PORT RICHMOND SCHOOL FOR VISIONARY,353100010068,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,1625 FOREST AVE,,STATEN ISLAND,NY,10302,1625 FOREST AVE,,STATEN ISLAND,NY,10302,MS.,LORRIE,BROWN,PRINCIPAL,lbrown14@schools.nyc.gov,(718)816-3377,,1,Elementary,Y,,Y,Y,Y,Y,Y,,,,,,,,,,
61,-800000042011,PS 69 DANIEL D TOMPKINS,PS 69 DANIEL D TOMPKINS,353100010069,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,144 KEATING PL,,STATEN ISLAND,NY,10314,144 KEATING PL,,STATEN ISLAND,NY,10314,MS.,DOREEN,MURPHY,PRINCIPAL,dmurphy2@schools.nyc.gov,(718)698-6661,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
62,-800000042012,IS 72 ROCCO LAURIE,IS 72 ROCCO LAURIE,353100010072,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,33 FERNDALE AVE,,STATEN ISLAND,NY,10314,33 FERNDALE AVE,,STATEN ISLAND,NY,10314,MS.,JESSICA,JACKSON,PRINCIPAL,jjackson13@schools.nyc.gov,(718)698-5757,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
63,-800000069167,PS 74 FUTURE LEADERS ELEMENTARY SCHOOL,PS 74 FUTURE LEADERS ELEMENTARY,353100010074,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,211 DANIEL LOW TERR,,STATEN ISLAND,NY,10301,211 DANIEL LOW TERR,,STATEN ISLAND,NY,10301,MS.,NICOLE,REIDCHRISTOPHER,PRINCIPAL,nreid@schools.nyc.gov,(718)727-5380,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
64,-800000042013,IS 75 FRANK D PAULO,IS 75 FRANK D PAULO,353100010075,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,455 HUGUENOT AVE,,STATEN ISLAND,NY,10312,455 HUGUENOT AVE,,STATEN ISLAND,NY,10312,MR.,KENNETH,ZAPATA,PRINCIPAL,kzapata@schools.nyc.gov,(718)701-6343,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
65,-800000075042,PS 78,PS 78,353100010078,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,100 TOMPKINS AVE,,STATEN ISLAND,NY,10304,100 TOMPKINS AVE,,STATEN ISLAND,NY,10304,MS.,JODI,CONTENTO,PRINCIPAL,jcontento@schools.nyc.gov,(718)442-3094,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
66,-800000065495,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,STATEN ISLAND SCH-CIVIC LEADERSHIP,353100010861,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,280 REGIS DR,,STATEN ISLAND,NY,10314,280 REGIS DR,,STATEN ISLAND,NY,10314,MS.,DONNA,NILSEN,PRINCIPAL,dnilsen@schools.nyc.gov,(718)967-5250,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
67,-800000059073,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,CSI HS-INTERNATIONAL STUDIES,353100011047,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,100 ESSEX DR,,STATEN ISLAND,NY,10314,100 ESSEX DR,,STATEN ISLAND,NY,10314,MR.,JOSEPH,CANALE,PRINCIPAL,jcanale2@schools.nyc.gov,(718)370-6900,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
68,-800000062367,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,GAYNOR MCCOWN EXPEDITIONARY LEARNING,353100011064,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,100 ESSEX DR,,STATEN ISLAND,NY,10314,100 ESSEX DR,,STATEN ISLAND,NY,10314,MS.,MARGARET,TANG,PRINCIPAL,mtang2@schools.nyc.gov,(718)370-6950,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
69,-800000041742,MICHAEL J PETRIDES SCHOOL (THE),MICHAEL J PETRIDES SCHOOL (THE),353100011080,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,715 OCEAN TERR,,STATEN ISLAND,NY,10301,715 OCEAN TERR,,STATEN ISLAND,NY,10301,MS.,JOANNE,BUCKHEIT,PRINCIPAL,jbuckhe@schools.nyc.gov,(718)815-0186,,6,K-12,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y
70,-800000041743,NEW DORP HIGH SCHOOL,NEW DORP HIGH SCHOOL,353100011440,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,465 NEW DORP LN,,STATEN ISLAND,NY,10306,465 NEW DORP LN,,STATEN ISLAND,NY,10306,MS.,DEIRDRE,DEANGELIS-DALES,PRINCIPAL,ddeange@schools.nyc.gov,(718)667-8686,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
71,-800000041744,PORT RICHMOND HIGH SCHOOL,PORT RICHMOND HIGH SCHOOL,353100011445,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,85 ST JOSEPHS AVE,,STATEN ISLAND,NY,10302,85 ST JOSEPHS AVE,,STATEN ISLAND,NY,10302,MR.,ANDREW,GREENFIELD,PRINCIPAL,agreenf@schools.nyc.gov,(718)420-2100,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
72,-800000041745,CURTIS HIGH SCHOOL,CURTIS HIGH SCHOOL,353100011450,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,105 HAMILTON AVE,,STATEN ISLAND,NY,10301,105 HAMILTON AVE,,STATEN ISLAND,NY,10301,MR.,GREGORY,JAENICKE,PRINCIPAL,gjaenicke@schools.nyc.gov,(718)390-1800,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
73,-800000041746,TOTTENVILLE HIGH SCHOOL,TOTTENVILLE HIGH SCHOOL,353100011455,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,100 LUTEN AVE,,STATEN ISLAND,NY,10312,100 LUTEN AVE,,STATEN ISLAND,NY,10312,MS.,GINA,BATTISTA,ACTING PRINCIPAL,gbattis@schools.nyc.gov,(718)668-8800,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
74,-800000041731,SUSAN E WAGNER HIGH SCHOOL,SUSAN E WAGNER HIGH SCHOOL,353100011460,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,1200 MANOR RD,,STATEN ISLAND,NY,10314,1200 MANOR RD,,STATEN ISLAND,NY,10314,MR.,DAVID,CUGINI,PRINCIPAL,dcugini@schools.nyc.gov,(718)698-4200,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
75,-800000041751,CONCORD HIGH SCHOOL,CONCORD HIGH SCHOOL,353100011470,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,109 RHINE AVE,,STATEN ISLAND,NY,10304,109 RHINE AVE,,STATEN ISLAND,NY,10304,MR.,MICHAEL,SOBEL,PRINCIPAL,msobel2@schools.nyc.gov,(718)447-1274,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
76,-800000041733,RALPH R MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,RALPH R MCKEE CAREER-TECH HIGH SCH,353100011600,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,290 ST MARKS PL,,STATEN ISLAND,NY,10301,290 ST MARKS PL,,STATEN ISLAND,NY,10301,MR.,GREGORY,BOWEN,PRINCIPAL,gbowen@schools.nyc.gov,(718)420-2600,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
77,-800000041734,STATEN ISLAND TECHNICAL HIGH SCHOOL,STATEN ISLAND TECH HIGH SCHOOL,353100011605,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,485 CLAWSON ST,,STATEN ISLAND,NY,10306,485 CLAWSON ST,,STATEN ISLAND,NY,10306,MR.,MARK,ERLENWEIN,PRINCIPAL,merlenw@schools.nyc.gov,(718)667-3222,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
78,-800000041917,SAINT ANN SCHOOL,ST ANN SCHOOL,353100145214,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,125 CROMWELL AVE,,STATEN ISLAND,NY,10304,125 CROMWELL AVE,,STATEN ISLAND,NY,10304,MRS.,BERNADETTE,FICCHI,PRINCIPAL,bernadette.ficchi@archny.org,(718)351-4343,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
79,-800000041919,BLESSED SACRAMENT SCHOOL,BLESSED SACRAMENT SCHOOL,353100145235,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,35,RICHMOND,830 DELAFIELD AVE,,STATEN ISLAND,NY,10310,830 DELAFIELD AVE,,STATEN ISLAND,NY,10310,MR.,JOSEPH,COCOZELLO,PRINCIPAL,si301@adnyeducation.org,(718)442-3090,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
80,-800000042032,PS 44 THOMAS C BROWN,PS 44 THOMAS C BROWN,353100010044,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,80 MAPLE PKWY,,STATEN ISLAND,NY,10303,80 MAPLE PKWY,,STATEN ISLAND,NY,10303,MS.,NANCY,STORM,PRINCIPAL,klopezg@schools.nyc.gov,(718)442-0433,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
81,-800000042014,PS 45 JOHN TYLER,PS 45 JOHN TYLER,353100010045,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,58 LAWRENCE AVE,,STATEN ISLAND,NY,10310,58 LAWRENCE AVE,,STATEN ISLAND,NY,10310,MS.,CHRISTINE,CHAVEZ,PRINCIPAL,cchavez3@schools.nyc.gov,(718)442-6123,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
82,-800000042034,PS 46 ALBERT V MANISCALCO,PS 46 ALBERT V MANISCALCO,353100010046,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,41 REID AVE,,STATEN ISLAND,NY,10305,41 REID AVE,,STATEN ISLAND,NY,10305,MS.,ANDREA,MAFFEO,PRINCIPAL,amaffeo@schools.nyc.gov,(718)987-5155,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
83,-800000042035,PS 48 WILLIAM G WILCOX,PS 48 WILLIAM G WILCOX,353100010048,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,1050 TARGEE ST,,STATEN ISLAND,NY,10304,1050 TARGEE ST,,STATEN ISLAND,NY,10304,MS.,ALLISON,O'DONNELL,PRINCIPAL,aodonne@schools.nyc.gov,(718)447-8323,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,
84,-800000042036,IS 49 BERTA A DREYFUS,IS 49 BERTA A DREYFUS,353100010049,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,101 WARREN ST,,STATEN ISLAND,NY,10304,101 WARREN ST,,STATEN ISLAND,NY,10304,MR.,LOUIS,BRUSCHI,ACTING PRINCIPAL,lbrusch@schools.nyc.gov,(718)727-6040,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
85,-800000042037,PS 50 FRANK HANKINSON,PS 50 FRANK HANKINSON,353100010050,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,200 ADELAIDE AVE,,STATEN ISLAND,NY,10306,200 ADELAIDE AVE,,STATEN ISLAND,NY,10306,MR.,JOSEPH,SANTELLO,PRINCIPAL,jsantello@schools.nyc.gov,(718)987-0396,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
86,-800000042038,IS 51 EDWIN MARKHAM,IS 51 EDWIN MARKHAM,353100010051,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,80 WILLOWBROOK RD,,STATEN ISLAND,NY,10302,80 WILLOWBROOK RD,,STATEN ISLAND,NY,10302,MR.,NICHOLAS,MELE,PRINCIPAL,nmele2@schools.nyc.gov,(718)981-0502,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
87,-800000042039,PS 52 JOHN C THOMPSON,PS 52 JOHN C THOMPSON,353100010052,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,450 BUEL AVE,,STATEN ISLAND,NY,10305,450 BUEL AVE,,STATEN ISLAND,NY,10305,MS.,JANE,MCCORD,PRINCIPAL,jmccord@schools.nyc.gov,(718)351-5454,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
88,-800000042020,BARBARA ESSELBORN SCHOOL (THE),BARBARA ESSELBORN SCHOOL (THE),353100010053,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,330 DURANT AVE,,STATEN ISLAND,NY,10308,330 DURANT AVE,,STATEN ISLAND,NY,10308,MS.,BETH,ALBANO,PRINCIPAL,balbano@schools.nyc.gov,(718)987-8020,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
89,-800000042021,PS 54 CHARLES W LENG,PS 54 CHARLES W LENG,353100010054,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,1060 WILLOWBROOK RD,,STATEN ISLAND,NY,10314,1060 WILLOWBROOK RD,,STATEN ISLAND,NY,10314,MS.,KAREN,CATANZARO LAROSA,PRINCIPAL,kcatanz@schools.nyc.gov,(718)698-0600,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
90,-800000042022,PS 55 HENRY M BOEHM,PS 55 HENRY M BOEHM,353100010055,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,54 OSBORNE ST,,STATEN ISLAND,NY,10312,54 OSBORNE ST,,STATEN ISLAND,NY,10312,MS.,SHARON,FISHMAN,PRINCIPAL,sfishma4@schools.nyc.gov,(718)356-2211,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
91,-800000042023,PS 56 LOUIS DESARIO SCHOOL (THE),PS 56 LOUIS DESARIO SCHOOL (THE),353100010056,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,250 KRAMER AVE,,STATEN ISLAND,NY,10309,250 KRAMER AVE,,STATEN ISLAND,NY,10309,MR.,PHILIP,CAROLLO,PRINCIPAL,pcarollo@schools.nyc.gov,(718)605-1189,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
92,-800000042024,PS 57 HUBERT H HUMPHREY,PS 57 HUBERT H HUMPHREY,353100010057,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,140 PALMA DR,,STATEN ISLAND,NY,10304,140 PALMA DR,,STATEN ISLAND,NY,10304,MS.,KARYN,LIND,PRINCIPAL,klindpo@schools.nyc.gov,(718)447-1191,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
93,-800000057129,SPACE SHUTTLE COLUMBIA SCHOOL,SPACE SHUTTLE COLUMBIA SCHOOL,353100010058,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,77 MARSH AVE,,STATEN ISLAND,NY,10314,77 MARSH AVE,,STATEN ISLAND,NY,10314,MR.,MICHAEL,LA MORTE,PRINCIPAL,mlamort@schools.nyc.gov,(718)761-2155,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
94,-800000077856,HARBOR VIEW SCHOOL (THE),HARBOR VIEW SCHOOL (THE),353100010059,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,300 RICHMOND TERR,,STATEN ISLAND,NY,10301,300 RICHMOND TERR,,STATEN ISLAND,NY,10301,MS.,HANIN,HASWEH,PRINCIPAL,hhasweh@schools.nyc.gov,(718)390-2190,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
95,-800000042025,PS 60 ALICE AUSTEN,PS 60 ALICE AUSTEN,353100010060,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,55 MERRILL AVE,,STATEN ISLAND,NY,10314,55 MERRILL AVE,,STATEN ISLAND,NY,10314,MS.,DONNA,BONANNO,PRINCIPAL,dbonanno@schools.nyc.gov,(718)761-3325,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
96,-800000042010,IS 61 WILLIAM A MORRIS,IS 61 WILLIAM A MORRIS,353100010061,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,445 CASTLETON AVE,,STATEN ISLAND,NY,10301,445 CASTLETON AVE,,STATEN ISLAND,NY,10301,MR.,KUZALIWA,CAMPBELL,PRINCIPAL,kcampbell@schools.nyc.gov,(718)727-8481,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,
97,-800000085483,KATHLEEN GRIMM SCHOOL FOR LEADERSHIP AND SUSTAINABILITY (THE),KATHLEEN GRIMM SCHOOL FOR LEADERSHIP,353100010062,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,644 BLOOMINGDALE RD,,STATEN ISLAND,NY,10309,644 BLOOMINGDALE RD,,STATEN ISLAND,NY,10309,MS.,LISA,SARNICOLA,PRINCIPAL,lsarnic@schools.nyc.gov,(718)668-8640,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
98,-800000062366,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,MARSH AVE SCH FOR EXPEDITIONARY LRN,353100010063,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,100 ESSEX DR,,STATEN ISLAND,NY,10314,100 ESSEX DR,,STATEN ISLAND,NY,10314,MS.,CARA,DEANGELO,PRINCIPAL,cdeangelo@schools.nyc.gov,(718)370-6850,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
99,-800000062368,PS 65 ACADEMY OF INNOVATIVE LEARNING (THE),PS 65 ACAD OF INNOVATIVE LEARNING,353100010065,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,98 GRANT ST,,STATEN ISLAND,NY,10301,98 GRANT ST,,STATEN ISLAND,NY,10301,MS.,SOPHIE,SCAMARDELLA,PRINCIPAL,sscamardella2@schools.nyc.gov,(718)981-5034,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
100,-800000042048,PS 19 CURTIS SCHOOL (THE),PS 19 CURTIS SCHOOL (THE),353100010019,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,780 POST AVE,,STATEN ISLAND,NY,10310,780 POST AVE,,STATEN ISLAND,NY,10310,MS.,LYNETTE,CARTAGENA,PRINCIPAL,lcartag2@schools.nyc.gov,(718)442-3860,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
101,-800000042054,PS 20 PORT RICHMOND,PS 20 PORT RICHMOND,353100010020,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,161 PARK AVE,,STATEN ISLAND,NY,10302,161 PARK AVE,,STATEN ISLAND,NY,10302,MS.,ERICA,PADIN,PRINCIPAL,mmunoz@schools.nyc.gov,(718)442-4110,,1,Elementary,,,Y,Y,Y,Y,Y,Y,,,,,,,,,
102,-800000042055,PS 21 MARGARET EMERY-ELM PARK,PS 21 MARGARET EMERY-ELM PARK,353100010021,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,168 HOOKER PL,,STATEN ISLAND,NY,10302,168 HOOKER PL,,STATEN ISLAND,NY,10302,MR.,ANTHONY,COSENTINO,PRINCIPAL,acosentino@schools.nyc.gov,(718)816-3300,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
103,-800000042041,PS 22 GRANITEVILLE,PS 22 GRANITEVILLE,353100010022,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,1860 FOREST AVE,,STATEN ISLAND,NY,10303,1860 FOREST AVE,,STATEN ISLAND,NY,10303,MS.,MELISSA,LAMB-DONATH,PRINCIPAL,mdonath@schools.nyc.gov,(718)442-2219,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
104,-800000042042,PS 23 RICHMONDTOWN,PS 23 RICHMONDTOWN,353100010023,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,30 NATICK ST,,STATEN ISLAND,NY,10306,30 NATICK ST,,STATEN ISLAND,NY,10306,MR.,PAUL,PROSCIA,PRINCIPAL,pprosci@schools.nyc.gov,(718)351-1155,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
105,-800000042043,IS 24 MYRA S BARNES,IS 24 MYRA S BARNES,353100010024,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,750 DURANT AVE,,STATEN ISLAND,NY,10308,750 DURANT AVE,,STATEN ISLAND,NY,10308,MR.,LENNY,SANTAMARIA,PRINCIPAL,lsantam@schools.nyc.gov,(718)982-4700,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
106,-800000042044,PS 26 CARTERET SCHOOL (THE),PS 26 CARTERET SCHOOL (THE),353100010026,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,4108 VICTORY BLVD,,STATEN ISLAND,NY,10314,4108 VICTORY BLVD,,STATEN ISLAND,NY,10314,MS.,LAURA,KUMP,PRINCIPAL,lkump@schools.nyc.gov,(718)698-1530,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
107,-800000042049,IS 27 ANNING S PRALL,IS 27 ANNING S PRALL,353100010027,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,11 CLOVE LAKE PL,,STATEN ISLAND,NY,10310,11 CLOVE LAKE PL,,STATEN ISLAND,NY,10310,MR.,MATTHEW,BARONE,PRINCIPAL,mbarone3@schools.nyc.gov,(718)981-8800,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
108,-800000083442,EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND (THE),EAGLE ACADEMY FOR YOUNG MEN,353100010028,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,35,RICHMOND,101 WARREN ST,,STATEN ISLAND,NY,10304,101 WARREN ST,,STATEN ISLAND,NY,10304,MR.,JERMAINE,CAMERON,PRINCIPAL,jcameron@schools.nyc.gov,(718)727-6201,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y
